datetime,district,T2M,PS,RH2M,T2M_diff,PS_diff,RH2M_diff,T2M_roll_mean,T2M_roll_std,hour,PS_roll_mean,PS_roll_std,RH2M_roll_mean,RH2M_roll_std,month,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std,T2M_seasonal_zscore,PS_seasonal_zscore,RH2M_seasonal_zscore,anomaly_flag,anomaly_score
2023-01-02 06:00:00,Hyderabad,17.17,960.5,98.78,0.2300000000000004,1.0,-1.2199999999999989,17.346666666666668,0.3880549789226425,6,959.1,0.7771743691087407,97.855,2.6624105618783007,1,15.646209677419357,2.0035199077420214,959.383870967742,1.665986223543395,88.50467741935483,14.255310488757091,0.760556616728589,0.6699509374598378,0.7208066487747937,1,0.08582718391963956
2023-01-02 07:00:00,Hyderabad,19.48,961.5,86.62,2.3099999999999987,1.0,-12.159999999999997,17.591666666666665,0.9490925490523332,7,959.55,1.222701926063495,96.78000000000002,5.134927458105045,1,18.329919354838708,1.5847394676839948,960.266129032258,1.6616617745900983,76.11016129032258,13.42855070204949,0.7257222203483509,0.7425524174715541,0.782648771477133,1,0.044133954019683674
2023-01-02 08:00:00,Hyderabad,22.34,962.2,74.22,2.8599999999999994,0.7000000000000455,-12.400000000000006,18.385,2.157505504048599,8,960.1666666666666,1.4908610487452594,93.06666666666666,10.563896377126571,1,21.376774193548385,1.7128564780653872,960.9362903225808,1.6547214870123486,61.77032258064516,12.044203945283533,0.5623505639769334,0.7636993218121617,1.0336654440520403,1,0.03961138603325953
2023-01-02 09:00:00,Hyderabad,24.5,962.4,64.22,2.16,0.1999999999999318,-10.0,19.59,3.1847134878980894,9,960.8166666666668,1.4688998150539443,87.29166666666667,15.207414529323122,1,24.5258064516129,1.7951497873387712,961.0096774193548,1.6294754183473072,48.70822580645161,11.88934571547538,-0.0143756536612791,0.8532332338313392,1.3046785386480937,1,0.0364849464386251
2023-01-02 10:00:00,Hyderabad,26.18,961.8,56.65,1.6799999999999995,-0.6000000000000227,-7.57,21.10166666666667,3.854319222206003,10,961.3166666666666,1.1125046816374458,80.08166666666666,18.022830428838528,1,26.551290322580645,1.8784455464891947,960.3846774193548,1.62541023488876,41.5233064516129,10.744064704611036,-0.1976582836135893,0.8707479196733289,1.4079116204405548,1,0.04161899768293187
2023-01-02 11:00:00,Hyderabad,27.37,960.8,51.43,1.1900000000000013,-1.0,-5.219999999999999,22.840000000000003,3.952735761469522,11,961.5333333333332,0.7580677190496724,71.98666666666666,18.19404261473156,1,27.90322580645161,1.959133933587777,959.2830645161292,1.6495242859041337,37.32403225806452,9.82047271885194,-0.2721742486870769,0.919619975791614,1.4363837816948322,1,0.04379643047798987
2023-01-02 12:00:00,Hyderabad,28.21,959.6,48.03,0.8399999999999999,-1.1999999999999318,-3.3999999999999986,24.68,3.301363354736959,12,961.3833333333332,1.0400320507874918,63.528333333333336,14.709824494760907,1,28.728629032258063,2.031762555215619,958.0008064516128,1.681148270364594,34.81612903225806,9.337957917259857,-0.2552606508702109,0.9512507472290354,1.4150707343966524,1,0.07297838536536327
2023-01-02 13:00:00,Hyderabad,28.71,958.7,45.8,0.5,-0.8999999999999773,-2.230000000000004,26.218333333333334,2.428871480063684,13,960.9166666666666,1.5025533823014114,56.725,10.81897730841512,1,29.054435483870968,2.097331367648549,956.9153225806452,1.7150242054201266,33.55887096774194,9.155283357115117,-0.1642255912365128,1.0406135456949608,1.3370562717476953,1,0.09139536706356982
2023-01-02 14:00:00,Hyderabad,28.62,958.1,45.01,-0.0899999999999998,-0.6000000000000227,-0.7899999999999991,27.265,1.6523044513648482,14,960.2333333333336,1.718914386077917,51.85666666666666,7.4055861798150735,1,28.843145161290323,2.155740442819049,956.333870967742,1.7489549537852167,33.45451612903226,9.273181048369286,-0.1035120726308388,1.0098196231045158,1.2461186523474383,1,0.09916784856768968
2023-01-02 15:00:00,Hyderabad,28.04,957.9,45.66,-0.5800000000000018,-0.2000000000000454,0.6499999999999986,27.855,0.9505103892120778,15,959.4833333333332,1.558738806428425,48.76333333333333,4.524332731648727,1,28.04959677419355,2.189812851339572,956.2798387096774,1.7661671255114106,34.92790322580645,9.76614704415818,-0.0043824631806684,0.9173318124429768,1.0989079650007076,1,0.1257961604330945
2023-01-02 16:00:00,Hyderabad,26.4,958.3,56.15,-1.6400000000000006,0.3999999999999772,10.490000000000002,27.891666666666666,0.8741491100874975,16,958.9,1.108151614175392,48.68,4.351312445688239,1,25.90225806451613,2.302966922973151,956.6314516129032,1.7809455301551478,46.73153225806452,11.71834216779629,0.2161307357559787,0.9368890619307028,0.8037372187184293,1,0.09355727856280299
2023-01-02 17:00:00,Hyderabad,23.63,959.0,70.44,-2.77,0.7000000000000455,14.29,27.26833333333333,1.9687093911156013,17,958.6,0.632455532033445,51.84833333333333,10.00374613165828,1,22.414516129032258,2.2202619617062167,957.2620967741937,1.7810927833085453,58.44685483870968,12.008379957951412,0.5474506575943281,0.97575109061873,0.9987313195689648,1,0.043708350009834085
2023-01-02 18:00:00,Hyderabad,22.68,959.8,71.63,-0.9499999999999992,0.7999999999999545,1.1899999999999975,26.346666666666668,2.6248174539702296,18,958.6333333333332,0.6976149845483091,55.78166666666666,12.52423796750397,1,21.231612903225805,2.142995922472698,958.1233870967742,1.7595319439970425,60.45556451612903,11.852766155306924,0.6758702065578227,0.9528743760213186,0.9427702645485632,1,0.10802710606257337
2023-01-02 19:00:00,Hyderabad,22.21,960.4,72.23,-0.4699999999999988,0.6000000000000227,0.6000000000000085,25.263333333333332,2.790459938194194,19,958.9166666666666,1.006810144300435,60.18666666666667,12.95200782375721,1,20.45217741935484,2.0648162029600337,958.8870967741937,1.7110814220355082,62.2325,11.698389968090844,0.8513215743489521,0.8841795640599529,0.8546047812792802,1,0.11599894043784198
2023-01-02 20:00:00,Hyderabad,21.67,960.8,74.03,-0.5399999999999991,0.3999999999999772,1.7999999999999972,24.105,2.5505979691045124,20,959.3666666666668,1.1604596790350823,65.02333333333333,11.48668040239076,1,19.75354838709677,1.943002953501216,959.2814516129032,1.68809157341693,64.13266129032257,11.460357129814044,0.9863348943705184,0.899565172298684,0.8636152082843531,1,0.11576831966146556
2023-01-02 21:00:00,Hyderabad,20.71,960.8,78.03,-0.9600000000000009,0.0,4.0,22.883333333333336,1.9806429932389948,21,959.85,1.0232301793826934,70.41833333333334,7.474191372092887,1,19.096290322580646,1.815351191243135,959.3112903225808,1.6774065191463403,66.30298387096774,11.37733040399588,0.8889242396752451,0.8875067912439497,1.0307353054380464,1,0.11556523253925738
2023-01-02 22:00:00,Hyderabad,19.89,960.7,82.0,-0.8200000000000003,-0.099999999999909,3.969999999999999,21.79833333333333,1.3523670606261915,22,960.25,0.7204165461728523,74.72666666666667,4.438399110790688,1,18.440967741935484,1.7180526030708227,959.0266129032258,1.676771426892654,69.07870967741935,11.588326686571378,0.8434155365642103,0.9979816389615712,1.1150264116694184,1,0.114470764471711
2023-01-02 23:00:00,Hyderabad,19.22,960.5,86.02,-0.6700000000000017,-0.2000000000000454,4.019999999999996,21.063333333333336,1.356166164843647,23,960.5,0.379473319219789,77.32333333333334,5.782814770219378,1,17.770887096774196,1.672335406169007,958.6443548387095,1.6682741395745442,72.67532258064516,12.18919856609587,0.8665204945612178,1.1123142877246666,1.094795309715679,1,0.10320195857335102
2023-01-03 00:00:00,Hyderabad,18.58,960.2,90.49,-0.6400000000000006,-0.2999999999999545,4.469999999999999,20.38,1.4105034562169845,0,960.5666666666668,0.2422120283271487,80.46666666666667,7.055048310725254,1,17.057419354838707,1.7050731910799062,958.2330645161288,1.666392909591626,77.295,13.288574192329314,0.8929708432029047,1.180355168669757,0.9929582970320971,1,0.08825599275575818
2023-01-03 01:00:00,Hyderabad,17.98,959.8,95.26,-0.5999999999999979,-0.4000000000000909,4.77000000000001,19.675,1.3694195850797728,1,960.4666666666668,0.398329846567318,84.30499999999999,7.892676985662118,1,16.468145161290323,1.7769698182170826,957.741935483871,1.6862474224702777,81.48056451612904,14.6001748682266,0.8508050183016571,1.2204997254281975,0.9437856469690818,1,0.08932785754384454
2023-01-03 02:00:00,Hyderabad,17.44,959.5,99.9,-0.5399999999999991,-0.2999999999999545,4.640000000000001,18.97,1.2173413654353713,2,960.25,0.5167204273101911,88.61666666666666,8.216536172053704,1,15.996370967741935,1.8726870111558684,957.4435483870968,1.696397039710572,84.81322580645161,15.32811161786523,0.7708864448026597,1.2122466408300456,0.9842552409368188,1,0.09389157765634593
2023-01-03 03:00:00,Hyderabad,17.13,959.4,100.0,-0.3100000000000023,-0.1000000000000227,0.0999999999999943,18.37333333333333,1.0612759615984528,3,960.0166666666668,0.5344779384280015,92.27833333333332,7.410982166127966,1,15.647419354838709,1.9559855482564772,957.441129032258,1.7019363480485272,86.8733064516129,15.360176030165848,0.757971165217877,1.1509660569786009,0.8545926506706423,1,0.11101964424758165
2023-01-03 04:00:00,Hyderabad,17.01,959.7,100.0,-0.1199999999999974,0.3000000000000682,0.0,17.893333333333334,0.8726434934534953,4,959.85,0.4230839160255552,95.27833333333332,5.909201017622149,1,15.40508064516129,2.0110283321706524,957.8040322580644,1.6932865620044693,88.14701612903225,15.13134613111388,0.7980590472867198,1.1196969163277244,0.7833396822900647,1,0.1079229707885428
2023-01-03 05:00:00,Hyderabad,16.99,960.4,100.0,-0.0200000000000031,0.6999999999999318,0.0,17.521666666666665,0.6379158774217195,5,959.8333333333334,0.3932768320994446,97.60833333333332,3.964777000874895,1,15.2025,2.048777396677884,958.5120967741937,1.6792174300996483,89.02008064516129,14.844518273008092,0.8724715544492299,1.124275625041843,0.7396615473068998,1,0.08633683899162281
2023-01-03 06:00:00,Hyderabad,17.46,961.2,100.0,0.4700000000000024,0.8000000000000682,0.0,17.334999999999997,0.3766563420414652,6,960.0,0.6841052550591694,99.19333333333331,1.9273470540269704,1,15.646209677419357,2.0035199077420214,959.383870967742,1.665986223543395,88.50467741935483,14.255310488757091,0.9053018717566916,1.0901224791615522,0.8063887903186199,1,0.08095019782321433
2023-01-03 07:00:00,Hyderabad,19.74,962.1,87.26,2.2799999999999976,0.8999999999999773,-12.739999999999997,17.628333333333334,1.0546168340524071,7,960.3833333333332,1.079660440447071,97.86,5.193072308373902,1,18.329919354838708,1.5847394676839948,960.266129032258,1.6616617745900983,76.11016129032258,13.42855070204949,0.8897870431800641,1.1036367302812604,0.8303084195061882,1,0.03490937966724894
2023-01-03 08:00:00,Hyderabad,22.43,962.7,72.73,2.6900000000000013,0.6000000000000227,-14.53,18.46,2.21050220538231,8,960.9166666666666,1.3197221929885774,93.33166666666666,11.306285714887393,1,21.376774193548385,1.7128564780653872,960.9362903225808,1.6547214870123486,61.77032258064516,12.044203945283533,0.614894370858904,1.0658649756242518,0.909954486751,1,0.03096495652041975
2023-01-03 09:00:00,Hyderabad,24.6,962.6,61.88,2.1700000000000017,-0.1000000000000227,-10.85,19.705,3.1956892840199678,9,961.45,1.2275992831539622,86.97833333333334,16.38116041880633,1,24.5258064516129,1.7951497873387712,961.0096774193548,1.6294754183473072,48.70822580645161,11.88934571547538,0.0413300042761829,0.9759721212966654,1.1078636712871242,1,0.04868855358879387
2023-01-03 10:00:00,Hyderabad,26.18,961.9,55.0,1.5799999999999983,-0.7000000000000455,-6.880000000000003,21.23333333333333,3.7870815500417616,10,961.8166666666668,0.8795832346441154,79.47833333333334,19.273100857585625,1,26.551290322580645,1.8784455464891947,960.3846774193548,1.62541023488876,41.5233064516129,10.744064704611036,-0.1976582836135893,0.9322708496103774,1.2543384574557983,1,0.04710765266913963
2023-01-03 11:00:00,Hyderabad,27.32,960.7,50.27,1.1400000000000006,-1.1999999999999318,-4.729999999999997,22.955,3.820124343526012,11,961.8666666666668,0.7865536642003645,71.19,19.37560940977088,1,27.90322580645161,1.959133933587777,959.2830645161292,1.6495242859041337,37.32403225806452,9.82047271885194,-0.2976957299614252,0.858996436717682,1.318263194915624,1,0.040580647638592926
2023-01-03 12:00:00,Hyderabad,28.05,959.5,46.67,0.7300000000000004,-1.2000000000000457,-3.6000000000000014,24.72,3.163523352213484,12,961.5833333333334,1.2464616587231672,62.30166666666667,15.32495144092368,1,28.728629032258063,2.031762555215619,958.0008064516128,1.681148270364594,34.81612903225806,9.337957917259857,-0.334010010429611,0.8917675940992191,1.2694286130623682,1,0.07510665783812931
2023-01-03 13:00:00,Hyderabad,28.23,958.5,44.67,0.1799999999999997,-1.0,-2.0,26.135,2.260342894341481,13,960.9833333333332,1.7232720814388622,55.20333333333334,10.582154160031369,1,29.054435483870968,2.097331367648549,956.9153225806452,1.7150242054201266,33.55887096774194,9.155283357115117,-0.3930878527770718,0.9239971158113652,1.2136302721447658,1,0.08847705148602153
2023-01-03 14:00:00,Hyderabad,28.11,957.8,44.03,-0.120000000000001,-0.7000000000000455,-0.6400000000000006,27.081666666666667,1.4382130115760594,14,960.1666666666666,1.8991226044324443,50.42,6.9323531358408745,1,28.843145161290323,2.155740442819049,956.333870967742,1.7489549537852167,33.45451612903226,9.273181048369286,-0.3400897189327644,0.8382886186319386,1.140437549510313,1,0.10217093604675731
2023-01-03 15:00:00,Hyderabad,27.47,957.6,45.12,-0.6400000000000006,-0.1999999999999318,1.0899999999999963,27.56,0.7696232844710521,15,959.3333333333334,1.704894913672386,47.626666666666665,4.2480521026312354,1,28.04959677419355,2.189812851339572,956.2798387096774,1.7661671255114106,34.92790322580645,9.76614704415818,-0.2646786796593117,0.747472462403786,1.0436149208187635,1,0.12242472809061256
2023-01-03 16:00:00,Hyderabad,25.81,957.9,55.16,-1.66,0.2999999999999545,10.04,27.49833333333333,0.9051942701247492,16,958.6666666666666,1.211060141638684,47.653333333333336,4.303731714067415,1,25.90225806451613,2.302966922973151,956.6314516129032,1.7809455301551478,46.73153225806452,11.71834216779629,-0.0400605252276156,0.7122892674804306,0.7192542785700637,1,0.10367153304762272
2023-01-03 17:00:00,Hyderabad,22.81,958.6,69.62,-3.0,0.7000000000000455,14.460000000000008,26.74666666666667,2.1286396281819724,17,958.3166666666666,0.7026141662860595,50.87833333333333,10.058770136884004,1,22.414516129032258,2.2202619617062167,957.2620967741937,1.7810927833085453,58.44685483870968,12.008379957951412,0.1781248689518697,0.7511698651213475,0.9304456721401434,1,0.046246639249199806
2023-01-03 18:00:00,Hyderabad,21.71,959.5,71.47,-1.099999999999998,0.8999999999999773,1.8499999999999943,25.69,2.815158965316173,18,958.3166666666666,0.7026141662860595,55.01166666666666,12.725519897696488,1,21.231612903225805,2.142995922472698,958.1233870967742,1.7595319439970425,60.45556451612903,11.852766155306924,0.2232328544154241,0.7823744876712048,0.9292713059170072,1,0.10523134570100945
2023-01-03 19:00:00,Hyderabad,21.01,960.2,73.07,-0.6999999999999993,0.7000000000000455,1.5999999999999943,24.486666666666665,3.0459262411730696,19,958.6,1.048808848169778,59.745,13.374759437089038,1,20.45217741935484,2.0648162029600337,958.8870967741937,1.7110814220355082,62.2325,11.698389968090844,0.2701560457756438,0.7672944191309575,0.9264095340949426,1,0.10992581314089966
2023-01-03 20:00:00,Hyderabad,20.41,960.6,74.83,-0.6000000000000014,0.3999999999999772,1.7600000000000051,23.203333333333333,2.828332842270641,20,959.0666666666666,1.22909180562963,64.87833333333333,11.974224679145983,1,19.75354838709677,1.943002953501216,959.2814516129032,1.68809157341693,64.13266129032257,11.460357129814044,0.3378541508237676,0.7810881873119607,0.9334210608366094,1,0.11791501297891227
2023-01-03 21:00:00,Hyderabad,19.84,960.6,77.06,-0.5700000000000003,0.0,2.230000000000004,21.93166666666667,2.163427065252431,21,959.5666666666668,1.118332091404881,70.20166666666667,7.808767935255126,1,19.096290322580646,1.815351191243135,959.3112903225808,1.6774065191463403,66.30298387096774,11.37733040399588,0.4096781278503297,0.7682751096467451,0.9454780468759392,1,0.1367828340022485
2023-01-03 22:00:00,Hyderabad,19.31,960.3,80.1,-0.5300000000000011,-0.3000000000000682,3.039999999999992,20.848333333333333,1.2800065104001468,22,959.9666666666668,0.7814516406445273,74.35833333333333,3.819483822019463,1,18.440967741935484,1.7180526030708227,959.0266129032258,1.676771426892654,69.07870967741935,11.588326686571378,0.50582401057524,0.7594279556242068,0.9510683138879902,1,0.1342849331844035
2023-01-03 23:00:00,Hyderabad,18.82,959.8,84.08,-0.4899999999999984,-0.5,3.980000000000004,20.183333333333334,1.0774723507667223,23,960.1666666666666,0.4412104562065924,76.76833333333333,4.693669850625239,1,17.770887096774196,1.672335406169007,958.6443548387095,1.6682741395745442,72.67532258064516,12.18919856609587,0.6273340260307689,0.6927189805777461,0.9356380042143896,1,0.11931008842937046
2023-01-04 00:00:00,Hyderabad,18.35,959.3,89.28,-0.4699999999999988,-0.5,5.200000000000003,19.62333333333333,0.9953424871202722,0,960.1333333333332,0.5046450898067365,79.73666666666666,6.095180609848099,1,17.057419354838707,1.7050731910799062,958.2330645161288,1.666392909591626,77.295,13.288574192329314,0.7580792730326372,0.6402664568060894,0.901902629020818,1,0.11373271873025709
2023-01-04 01:00:00,Hyderabad,17.89,958.9,95.04,-0.4600000000000008,-0.3999999999999772,5.760000000000005,19.10333333333333,0.939439549234951,1,959.9166666666666,0.7082843120287571,83.39833333333333,7.681886270094612,1,16.468145161290323,1.7769698182170826,957.741935483871,1.6862474224702777,81.48056451612904,14.6001748682266,0.800156999929403,0.686770221675114,0.9287173342957336,1,0.11130025540672417
2023-01-04 02:00:00,Hyderabad,17.66,958.6,98.8,-0.2300000000000004,-0.2999999999999545,3.759999999999991,18.645,0.8400178569531126,2,959.5833333333334,0.7884584115005685,87.39333333333333,8.521639904775835,1,15.996370967741935,1.8726870111558684,957.4435483870968,1.696397039710572,84.81322580645161,15.32811161786523,0.8883646986109185,0.6817104639020729,0.9124916716581388,1,0.11160083591312248
