datetime,district,T2M,PS,RH2M,T2M_diff,PS_diff,RH2M_diff,T2M_roll_mean,T2M_roll_std,hour,PS_roll_mean,PS_roll_std,RH2M_roll_mean,RH2M_roll_std,month,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std,T2M_seasonal_zscore,PS_seasonal_zscore,RH2M_seasonal_zscore
2024-02-24 00:00:00,Hyderabad,21.8,955.7,44.36,-0.6400000000000006,-0.2999999999999545,5.210000000000001,23.718333333333334,1.5520234104767323,0,955.9499999999999,0.2509980080424643,36.21666666666667,4.847950769826476,2,20.04070796460177,1.8333993197717653,957.3522123893806,1.8947812418556327,54.993539823008845,17.323601567986557,0.9595792997333726,-0.8719805499881823,-0.6138180782603125
2024-02-24 01:00:00,Hyderabad,21.25,955.4,51.95,-0.5500000000000007,-0.3000000000000682,7.590000000000003,22.938333333333333,1.3852568955496585,1,955.9166666666666,0.3125166662889083,39.66833333333333,7.332116793032042,2,19.35858407079646,1.8406403521099457,956.8451327433628,1.900798288616533,59.38407079646017,18.85050599155896,1.0275858219860219,-0.7602767489940435,-0.39436982751492505
2024-02-24 02:00:00,Hyderabad,20.76,955.1,61.39,-0.48999999999999844,-0.2999999999999545,9.439999999999998,22.243333333333336,1.222696473646638,2,955.7666666666668,0.4501851471450321,44.461666666666666,10.51889807283369,2,18.740707964601768,1.847850931687826,956.5646017699115,1.9079214734693788,63.6683185840708,20.25826100907686,1.092778643975255,-0.7676425839729417,-0.11246368002909952
2024-02-24 03:00:00,Hyderabad,20.41,955.1,71.88,-0.3500000000000014,0.0,10.489999999999995,21.641666666666666,1.049522113472586,3,955.5833333333334,0.462240918474347,50.77333333333333,13.832866176850935,2,18.175929203539823,1.814084596570552,956.6070796460177,1.8966001919863644,67.52734513274336,21.318996182885616,1.2315141205011004,-0.7946216880001961,0.20416790874754412
2024-02-24 04:00:00,Hyderabad,20.31,955.3,81.86,-0.10000000000000142,0.1999999999999318,9.980000000000004,21.161666666666665,0.8367894996162385,4,955.4333333333334,0.35590260846704724,58.431666666666665,16.433518694018925,2,17.730530973451327,1.7946293094695294,957.0424778761062,1.8838033957611235,70.40044247787611,21.843449589774885,1.4373269248071803,-0.9249786257032554,0.5246221515986289
2024-02-24 05:00:00,Hyderabad,20.3,956.0,90.92,-0.00999999999999801,0.7000000000000455,9.060000000000002,20.805000000000003,0.6076429872888762,5,955.4333333333334,0.35590260846704724,67.06,17.81753630556161,2,17.38849557522124,1.7967730107646855,957.8610619469027,1.8577748608559752,72.39699115044247,22.097659656501282,1.6204074790391358,-1.0017693672769623,0.8382339640255946
2024-02-24 06:00:00,Hyderabad,21.73,956.7,89.61,1.4299999999999997,0.7000000000000455,-1.3100000000000023,20.793333333333333,0.5849672355508612,6,955.6,0.6324555320693535,74.60166666666667,15.743411849617464,2,18.32769911504425,1.744818353649272,958.7911504424778,1.8419980185600604,69.77380530973451,21.38256922449519,1.9499456077131856,-1.1352620477368873,0.92768060198967
2024-02-24 07:00:00,Hyderabad,24.51,957.5,77.08,2.780000000000001,0.7999999999999545,-12.530000000000001,21.336666666666662,1.6458878050061574,7,955.9500000000002,0.9833615815360933,78.79,11.198807079328164,2,21.562389380530973,1.5670435507305533,959.6451327433628,1.8366794159201307,56.801504424778756,18.81696025537101,1.8810010851931056,-1.167940754804013,1.077671170051659
2024-02-24 08:00:00,Hyderabad,27.56,958.2,60.09,3.049999999999997,0.7000000000000455,-16.989999999999995,22.47,2.9744041420091607,8,956.4666666666667,1.230717947663874,78.57333333333334,11.60788295369475,2,25.720442477876105,1.998673841299228,960.2513274336283,1.8402307233182151,41.32132743362832,15.125585437573315,0.9203890520366736,-1.1147120888892466,1.240855941995383
2024-02-24 09:00:00,Hyderabad,30.22,958.4,47.73,2.66,0.1999999999999318,-12.360000000000007,24.105,4.099145032808811,9,957.0166666666665,1.235178799484346,74.54833333333333,17.222203594972264,2,29.047610619469026,2.1345040718497974,960.3522123893806,1.83877372496748,31.398849557522126,12.416903207797336,0.5492560993406587,-1.0616925632952254,1.3152353827017462
2024-02-24 10:00:00,Hyderabad,32.24,957.7,39.41,2.020000000000003,-0.6999999999999318,-8.32,26.093333333333334,4.734349656147896,10,957.4166666666666,0.915241316096962,67.47333333333333,21.74364152267676,2,31.05929203539823,2.121870265327836,959.6699115044247,1.8269747122610769,26.690973451327434,10.423341334699064,0.5564468214174014,-1.0782368749848112,1.2202446547856218
2024-02-24 11:00:00,Hyderabad,33.67,956.6,33.71,1.4299999999999997,-1.1000000000000227,-5.699999999999996,28.32166666666667,4.606966102183471,11,957.5166666666665,0.7467708260836979,57.93833333333333,21.948343369527215,2,32.41548672566371,2.1407929902385145,958.4973451327434,1.8192158915799872,23.978584070796458,9.27326513109216,0.5860040088212917,-1.0429466571422137,1.0494055536679585
2024-02-24 12:00:00,Hyderabad,34.51,955.4,30.31,0.8399999999999963,-1.2000000000000455,-3.400000000000002,30.451666666666668,3.8404344372306927,12,957.3000000000001,1.1242775458158099,48.055,17.792119322891214,2,33.25026548672567,2.1599617474196333,957.1911504424779,1.8139123818284586,22.315309734513274,8.595295959210612,0.5832207513763865,-0.9874514670176231,0.93012390770788
2024-02-24 13:00:00,Hyderabad,34.78,954.2,28.73,0.2700000000000031,-1.1999999999999318,-1.5799999999999983,32.163333333333334,2.814140484529392,13,956.75,1.6777961735657607,39.99666666666666,12.034800649228165,2,33.56079646017699,2.1709211102963275,956.0398230088496,1.8271533198144072,21.43902654867257,8.237250751117687,0.5616065613994576,-1.0069341137920493,0.8851221932679593
2024-02-24 14:00:00,Hyderabad,34.43,953.4,28.52,-0.3500000000000014,-0.8000000000000682,-0.21000000000000085,33.30833333333334,1.7707559590940931,14,955.9499999999999,1.9674857051681705,34.73499999999999,7.563638674605896,2,33.30424778761062,2.185254073700475,955.3265486725663,1.8239976552261803,21.313628318584072,8.215747516414838,0.5151585007609885,-1.056223217747206,0.8771413273129187
2024-02-24 15:00:00,Hyderabad,33.39,953.3,29.87,-1.0399999999999991,-0.10000000000002274,1.3500000000000014,33.836666666666666,0.9457201841280582,15,955.1,1.7910890541933053,31.75833333333333,4.1875549747626755,2,32.51008849557522,2.17687829224361,955.20796460177,1.8249335405178828,21.927079646017702,8.472736811323541,0.4042079465627349,-1.0454981287858618,0.9374680850899133
