district,month,hour,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std
Mahbubnagar,10,13,30.526881720430108,2.5518514073948477,959.2096774193549,1.6814243778085212,56.56655913978494,17.183112506850875
Mahbubnagar,10,14,30.24741935483871,2.504828338831351,958.7075268817205,1.64212458876616,57.31935483870968,17.48335505350928
Mahbubnagar,10,15,29.585053763440857,2.318099682581055,958.7086021505376,1.6137760144387496,59.781397849462365,17.96595425117221
Mahbubnagar,10,16,28.415161290322583,2.0453598667648323,959.1139784946237,1.609252553871244,65.4767741935484,18.458135013503348
Mahbubnagar,10,17,26.315806451612904,1.56480817172769,959.747311827957,1.6455203615883385,76.14258064516129,16.786652041015888
Mahbubnagar,10,18,25.18032258064516,1.4027220831785403,960.5064516129033,1.6917836260311547,80.17182795698925,15.225728650104116
Mahbubnagar,10,19,24.62333333333333,1.3044216887299056,961.310752688172,1.748506341796445,82.26935483870967,13.833118640363525
Mahbubnagar,10,20,24.106129032258064,1.2316470346460138,961.8849462365591,1.7959462951058067,84.45645161290322,12.281225831498393
Mahbubnagar,10,21,23.62268817204301,1.2036449532339373,962.0139784946236,1.8165059268114323,86.48032258064516,10.846629054749343
Mahbubnagar,10,22,23.191935483870967,1.2157510275586099,961.8,1.8384776310850084,88.21989247311829,9.58194242523331
Mahbubnagar,10,23,22.809784946236558,1.256301489098081,961.3967741935484,1.8625865379897273,89.68741935483871,8.586191125900397
Mahbubnagar,11,0,19.736666666666665,2.8846704483364487,963.3,1.3048741813728482,89.77255555555556,7.095003077987644
Mahbubnagar,11,1,19.357666666666667,2.928269439466315,962.8088888888889,1.2983692835647176,90.93122222222223,6.718874609447495
Mahbubnagar,11,2,19.020555555555553,2.9825840395634593,962.5266666666666,1.307867292171708,91.7938888888889,6.511873631280234
Mahbubnagar,11,3,18.709555555555553,3.0425247909623443,962.5377777777777,1.3097368959372364,92.45255555555555,6.32241305823191
Mahbubnagar,11,4,18.435000000000002,3.101458247087481,962.9055555555556,1.3133165078106253,92.97233333333334,6.205994211832893
Mahbubnagar,11,5,18.20311111111111,3.1517502340885755,963.6033333333334,1.298785084850165,93.38711111111111,6.009902735185652
Mahbubnagar,11,6,18.62088888888889,3.0839529006023416,964.4111111111112,1.2960999791894825,91.51655555555556,6.097124973814876
Mahbubnagar,11,7,20.61588888888889,2.7115458066705993,965.1288888888889,1.299459217204838,82.165,7.1496823611380504
Mahbubnagar,11,8,23.16466666666667,2.4826518080471933,965.5888888888888,1.3120397058636404,72.11,7.912457820680312
Mahbubnagar,11,9,25.725333333333335,2.1288585325674863,965.5777777777778,1.3156600238576215,61.68166666666667,9.442966617505634
Mahbubnagar,11,10,27.36911111111111,2.220577738592723,964.8888888888889,1.3394149690912316,55.96222222222222,9.906453098045246
Mahbubnagar,11,11,28.497222222222224,2.339599518105305,963.7777777777778,1.3681594113192797,52.51888888888889,10.075165311543596
Mahbubnagar,11,12,29.176555555555556,2.4190276443376804,962.6400000000001,1.388378732773614,50.47655555555556,10.247642223875902
Mahbubnagar,11,13,29.392222222222223,2.445450615757224,961.6977777777778,1.3949328667973124,49.728,10.45757165616474
Mahbubnagar,11,14,29.118444444444442,2.4244035110763544,961.1700000000001,1.3933590485594247,50.39044444444445,10.802036731702902
Mahbubnagar,11,15,28.35588888888889,2.3657095733137647,961.1288888888889,1.3911634807643136,52.861222222222224,11.318984631853242
